course_id,review_platform,title,school,area,subject,provider,price,level,course_length,effort_hours,published_time,time,session_open,review count,review rating,indegree,outdegree,degree,eigenvector,transitivity,constraint,closeness,betweenness,performace (t),performance (t+1),low rating ratio,mid rating ratio,high rate ratio,helpfulness score (ratio),avg. review length,url
classCentral-367,classCentral,Introduction to Biology - The Secret of Life,Massachusetts Institute of Technology,Life Sciences,Biology & Life Sciences,edX,7,Introductory,12,10.5,NA,2,TRUE,3,5,0,1,1,8.38E-06,0,1.000167354,0,0,15,10,0,0,1,3,480.3333333,https://www.class-central.com/mooc/637/edx-introduction-to-biology-the-secret-of-life
classCentral-367,classCentral,Introduction to Biology - The Secret of Life,Massachusetts Institute of Technology,Life Sciences,Biology & Life Sciences,edX,7,Introductory,12,10.5,NA,4,TRUE,10,5,4,1,5,3.36E-06,0.200001137,0.21559372,0.00210214,2489.971613,50,NA,0,0,1,0,114.7,https://www.class-central.com/mooc/637/edx-introduction-to-biology-the-secret-of-life
classCentral-368,classCentral,The Science of Everyday Thinking,University of Queensland,Business,Business & Management,edX,52,Introductory,12,2,1,3,TRUE,9,4.777777778,3,2,5,5.76E-06,0.100006395,0.22138878,0.000150106,5282.071996,43,123,0,0,1,0.666666667,36.11111111,https://www.class-central.com/mooc/1332/edx-the-science-of-everyday-thinking
classCentral-368,classCentral,The Science of Everyday Thinking,University of Queensland,Business,Business & Management,edX,52,Introductory,12,2,1,4,TRUE,26,4.730769231,10,13,23,3.36E-06,0.015811414,0.068524461,0.007474232,17893.4641,123,NA,0.038461538,0,0.961538462,0.153846154,63.5,https://www.class-central.com/mooc/1332/edx-the-science-of-everyday-thinking
classCentral-369,classCentral,Introduction to Computer Science,Harvard University,Computer Science,Computer Science,edX,49,Introductory,NA,NA,0,3,TRUE,30,4.633333333,3,10,13,5.76E-06,0.064108959,0.122681565,0.000397874,12058.23441,139,114,0.033333333,0.066666667,0.9,1.533333333,44.36666667,https://www.class-central.com/mooc/442/edx-introduction-to-computer-science
classCentral-369,classCentral,Introduction to Computer Science,Harvard University,Computer Science,Computer Science,edX,49,Introductory,NA,NA,0,4,FALSE,24,4.75,2,6,8,3.36E-06,0.107143994,0.217020727,0.001915068,4842.77897,114,NA,0,0.041666667,0.958333333,0.375,79.83333333,https://www.class-central.com/mooc/442/edx-introduction-to-computer-science
classCentral-370,classCentral,Circuits and Electronics 1: Basic Circuit Analysis,Massachusetts Institute of Technology,Physical Science and Engineering,Electronics,edX,52,Introductory,5,6,3,4,TRUE,13,4.846153846,2,4,6,3.36E-06,1.14E-06,0.222268487,0.00250454,7344.759761,63,NA,0,0,1,0.076923077,169.6153846,https://www.class-central.com/mooc/4579/edx-circuits-and-electronics-1-basic-circuit-analysis
classCentral-371,classCentral,The Psychology of Criminal Justice,University of Queensland,Social Sciences,Social Sciences,edX,52,Introductory,8,1.5,2,3,TRUE,6,5,2,1,3,5.74E-06,6.40E-06,0.333355041,0.00017433,275.1447711,30,32,0,0,1,0.5,133.1666667,https://www.class-central.com/mooc/2021/edx-the-psychology-of-criminal-justice
classCentral-371,classCentral,The Psychology of Criminal Justice,University of Queensland,Social Sciences,Social Sciences,edX,52,Introductory,8,1.5,2,4,TRUE,7,4.571428571,0,1,1,3.35E-06,0,1.000046265,4.10E-18,0,32,NA,0,0.142857143,0.857142857,0,49,https://www.class-central.com/mooc/2021/edx-the-psychology-of-criminal-justice
classCentral-372,classCentral,Astrophysics: Exploring Exoplanets,Australian National University,Physical Science and Engineering,Physics,edX,33,Intermediate,9,3,1,2,TRUE,3,5,1,0,1,8.35E-06,0,1.000167354,0,0,15,15,0,0,1,0.333333333,112,https://www.class-central.com/mooc/1635/edx-astrophysics-exploring-exoplanets
classCentral-372,classCentral,Astrophysics: Exploring Exoplanets,Australian National University,Physical Science and Engineering,Physics,edX,33,Intermediate,9,3,1,3,TRUE,3,5,2,1,3,5.71E-06,6.40E-06,0.333355041,0,56.8181964,15,10,0,0,1,0,0,https://www.class-central.com/mooc/1635/edx-astrophysics-exploring-exoplanets
classCentral-372,classCentral,Astrophysics: Exploring Exoplanets,Australian National University,Physical Science and Engineering,Physics,edX,33,Intermediate,9,3,1,4,FALSE,2,5,0,2,2,3.35E-06,1.14E-06,0.500046265,4.10E-18,0,10,NA,0,0,1,0,94.5,https://www.class-central.com/mooc/1635/edx-astrophysics-exploring-exoplanets
classCentral-373,classCentral,Astrophysics: Cosmology,Australian National University,Physical Science and Engineering,Physics,edX,33,Intermediate,10,3,2,3,TRUE,3,5,0,3,3,5.72E-06,6.40E-06,0.333355041,0,0,15,25,0,0,1,0,0,https://www.class-central.com/mooc/3031/edx-astrophysics-cosmology
classCentral-373,classCentral,Astrophysics: Cosmology,Australian National University,Physical Science and Engineering,Physics,edX,33,Intermediate,10,3,2,4,TRUE,5,5,4,1,5,3.35E-06,1.14E-06,0.200046265,2.30E-06,33.55168067,25,NA,0,0,1,0,0,https://www.class-central.com/mooc/3031/edx-astrophysics-cosmology
classCentral-374,classCentral,Introduction to Aerospace Engineering: Astronautics and Human Spaceflight,Massachusetts Institute of Technology,Physical Science and Engineering,Engineering,edX,30,Introductory,8,3,2,3,FALSE,6,4.833333333,4,2,6,5.74E-06,0.066673062,0.181177264,0.00278694,2516.660987,29,20,0,0,1,0,0,https://www.class-central.com/mooc/3042/edx-introduction-to-aerospace-engineering-astronautics-and-human-spaceflight
classCentral-374,classCentral,Introduction to Aerospace Engineering: Astronautics and Human Spaceflight,Massachusetts Institute of Technology,Physical Science and Engineering,Engineering,edX,30,Introductory,8,3,2,4,TRUE,4,5,0,0,0,8.29E-07,0,0,4.10E-18,0,20,NA,0,0,1,0,161.25,https://www.class-central.com/mooc/3042/edx-introduction-to-aerospace-engineering-astronautics-and-human-spaceflight
classCentral-375,classCentral,Introduction to Algebra,Schoolyourself,Math and Logic,Math,edX,33,Introductory,NA,5,2,3,TRUE,8,4.75,1,3,4,5.73E-06,6.40E-06,0.375021708,0,443.8707579,38,34,0,0,1,0.375,48,https://www.class-central.com/mooc/2526/edx-introduction-to-algebra
classCentral-375,classCentral,Introduction to Algebra,Schoolyourself,Math and Logic,Math,edX,33,Introductory,NA,5,2,4,TRUE,7,4.857142857,1,1,2,3.35E-06,1.14E-06,0.500046265,0.000111192,112.9316455,34,NA,0,0,1,0.285714286,98,https://www.class-central.com/mooc/2526/edx-introduction-to-algebra
classCentral-376,classCentral,Introduction to Differential Equations,Boston University,Math and Logic,Math,edX,30,Intermediate,9,9,2,3,TRUE,5,4.6,3,3,6,5.74E-06,6.40E-06,0.22224393,3.28E-05,6583.476126,23,30,0,0,1,0.4,171,https://www.class-central.com/mooc/2636/edx-introduction-to-differential-equations
classCentral-376,classCentral,Introduction to Differential Equations,Boston University,Math and Logic,Math,edX,30,Intermediate,9,9,2,4,TRUE,6,5,3,3,6,3.35E-06,0.066667804,0.260313334,8.40E-08,618.8290676,30,NA,0,0,1,0.166666667,148.6666667,https://www.class-central.com/mooc/2636/edx-introduction-to-differential-equations
classCentral-377,classCentral,A Global History of Architecture,Massachusetts Institute of Technology,Arts and Humanities,History,edX,30,Introductory,12,6,1,4,TRUE,3,4.666666667,1,2,3,3.34E-06,1.14E-06,0.333379598,1.03E-15,3201,14,NA,0,0,1,0.666666667,65,https://www.class-central.com/mooc/928/edx-a-global-history-of-architecture
classCentral-378,classCentral,China (Part 1): Political and Intellectual Foundations: From the Sage Kings to Confucius and the Legalists,Harvard University,Arts and Humanities,History,edX,49,Introductory,6,2.5,1,3,TRUE,2,5,0,3,3,5.73E-06,6.40E-06,0.555577264,0,0,10,28,0,0,1,0,0,https://www.class-central.com/mooc/941/edx-china-part-1-political-and-intellectual-foundations-from-the-sage-kings-to-confucius-and-the-legalists
classCentral-378,classCentral,China (Part 1): Political and Intellectual Foundations: From the Sage Kings to Confucius and the Legalists,Harvard University,Arts and Humanities,History,edX,49,Introductory,6,2.5,1,4,FALSE,6,4.666666667,2,2,4,3.35E-06,1.14E-06,0.250046265,0.001273122,1928,28,NA,0,0,1,0,28,https://www.class-central.com/mooc/941/edx-china-part-1-political-and-intellectual-foundations-from-the-sage-kings-to-confucius-and-the-legalists
classCentral-379,classCentral,Fundamentals of Neuroscience Part 2: Neurons and Networks,Harvard University,Life Sciences,Medicine & Healthcare,edX,1,Introductory,15,4.5,2,3,TRUE,3,5,2,2,4,5.70E-06,6.40E-06,0.500021708,4.94E-05,584,15,15,0,0,1,0.333333333,47.33333333,https://www.class-central.com/mooc/2430/edx-fundamentals-of-neuroscience-part-2-neurons-and-networks
classCentral-379,classCentral,Fundamentals of Neuroscience Part 2: Neurons and Networks,Harvard University,Life Sciences,Medicine & Healthcare,edX,1,Introductory,15,4.5,2,4,TRUE,3,5,1,4,5,3.35E-06,1.14E-06,0.360046265,1.32E-12,852.0613096,15,NA,0,0,1,0,0,https://www.class-central.com/mooc/2430/edx-fundamentals-of-neuroscience-part-2-neurons-and-networks
classCentral-380,classCentral,China (Part 4): Literati China: Examinations and Neo-Confucianism,Harvard University,Arts and Humanities,History,edX,49,Introductory,4,2.5,1,2,FALSE,2,5,0,2,2,2.44E-05,3.11E-05,0.500167354,0,0,10,10,0,0,1,0,107.5,https://www.class-central.com/mooc/1845/edx-china-part-4-literati-china-examinations-and-neo-confucianism
classCentral-380,classCentral,China (Part 4): Literati China: Examinations and Neo-Confucianism,Harvard University,Arts and Humanities,History,edX,49,Introductory,4,2.5,1,3,TRUE,2,5,3,1,4,5.71E-06,6.40E-06,0.500021708,0,11,10,10,0,0,1,0,0,https://www.class-central.com/mooc/1845/edx-china-part-4-literati-china-examinations-and-neo-confucianism
classCentral-380,classCentral,China (Part 4): Literati China: Examinations and Neo-Confucianism,Harvard University,Arts and Humanities,History,edX,49,Introductory,4,2.5,1,4,FALSE,2,5,2,1,3,3.34E-06,1.14E-06,0.55560182,3.61E-05,966,10,NA,0,0,1,0,0,https://www.class-central.com/mooc/1845/edx-china-part-4-literati-china-examinations-and-neo-confucianism
classCentral-381,classCentral,Tropical Coastal Ecosystems,University of Queensland,Life Sciences,Biology,edX,52,Introductory,9,4.5,1,3,TRUE,3,5,1,3,4,5.72E-06,6.40E-06,0.250021708,3.05E-11,2387.315237,15,19,0,0,1,0,53.66666667,https://www.class-central.com/mooc/1649/edx-tropical-coastal-ecosystems
classCentral-381,classCentral,Tropical Coastal Ecosystems,University of Queensland,Life Sciences,Biology,edX,52,Introductory,9,4.5,1,4,TRUE,4,4.75,0,3,3,3.32E-06,1.14E-06,0.333379598,4.10E-18,0,19,NA,0,0,1,0,34.5,https://www.class-central.com/mooc/1649/edx-tropical-coastal-ecosystems
classCentral-382,classCentral,Introduction to Human Evolution,Wellesley College,Life Sciences,Biology & Life Sciences,edX,33,Introductory,12,5,1,3,TRUE,4,5,0,1,1,5.71E-06,0,1.000021708,0,0,20,5,0,0,1,0.5,206.5,https://www.class-central.com/mooc/927/edx-introduction-to-human-evolution
classCentral-383,classCentral,The Civil War and Reconstruction ? 1865-1890: The Unfinished Revolution,Columbia University,Arts and Humanities,History,edX,33,Intermediate,9,7,2,3,TRUE,4,5,0,0,0,9.58E-07,0,0,0,0,20,5,0,0,1,0.75,296,https://www.class-central.com/mooc/2439/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution
classCentral-383,classCentral,The Civil War and Reconstruction ? 1865-1890: The Unfinished Revolution,Columbia University,Arts and Humanities,History,edX,33,Intermediate,9,7,2,4,FALSE,1,5,2,2,4,3.33E-06,1.14E-06,0.500046265,1.02E-06,487,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/2439/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution
classCentral-384,classCentral,China (Part 2): The Creation and End of Centralized Empire,Harvard University,Arts and Humanities,History,edX,49,Introductory,5,2.5,1,3,TRUE,2,5,2,2,4,5.69E-06,6.40E-06,0.500021708,0,592,10,14,0,0,1,0,64.5,https://www.class-central.com/mooc/1617/edx-china-part-2-the-creation-and-end-of-centralized-empire
classCentral-384,classCentral,China (Part 2): The Creation and End of Centralized Empire,Harvard University,Arts and Humanities,History,edX,49,Introductory,5,2.5,1,4,FALSE,3,4.666666667,2,1,3,3.32E-06,1.14E-06,0.55560182,2.90E-08,4,14,NA,0,0,1,0,0,https://www.class-central.com/mooc/1617/edx-china-part-2-the-creation-and-end-of-centralized-empire
classCentral-385,classCentral,China (Part 6): The Manchus and the Qing Dynasty,Harvard University,Arts and Humanities,History,edX,49,Introductory,5,2.5,1,2,FALSE,2,5,1,1,2,2.45E-05,3.11E-05,0.500167354,0,2,10,10,0,0,1,0.5,70,https://www.class-central.com/mooc/1986/edx-china-part-6-the-manchus-and-the-qing-dynasty
classCentral-385,classCentral,China (Part 6): The Manchus and the Qing Dynasty,Harvard University,Arts and Humanities,History,edX,49,Introductory,5,2.5,1,3,TRUE,2,5,1,3,4,5.72E-06,0.166673062,0.422058123,0,1169,10,9,0,0,1,0,0,https://www.class-central.com/mooc/1986/edx-china-part-6-the-manchus-and-the-qing-dynasty
classCentral-385,classCentral,China (Part 6): The Manchus and the Qing Dynasty,Harvard University,Arts and Humanities,History,edX,49,Introductory,5,2.5,1,4,FALSE,2,4.5,1,1,2,3.32E-06,1.14E-06,0.500046265,2.73E-18,3,9,NA,0,0,1,0,0,https://www.class-central.com/mooc/1986/edx-china-part-6-the-manchus-and-the-qing-dynasty
classCentral-386,classCentral,Introduction to Geometry,Schoolyourself,Math and Logic,Math,edX,33,Introductory,14,5,2,3,TRUE,5,5,1,2,3,5.71E-06,6.40E-06,0.555577264,0,8.841290191,25,4,0,0,1,0.8,0,https://www.class-central.com/mooc/2527/edx-introduction-to-geometry
classCentral-387,classCentral,Autonomous Navigation for Flying Robots,Technische Universit?t M?nchen (Technical University of Munich),Computer Science,Computer Science,edX,NA,Advanced,8,4,1,3,FALSE,7,4.857142857,1,2,3,5.71E-06,6.40E-06,0.333355041,3.69E-05,1346.520716,34,0,0,0,1,0,34.14285714,https://www.class-central.com/mooc/1911/edx-autonomous-navigation-for-flying-robots
classCentral-388,classCentral,Introduction to Marketing,The University of British Columbia,Business,Business & Management,edX,33,Introductory,6,3.5,3,4,FALSE,4,5,2,4,6,3.35E-06,1.14E-06,0.166712931,3.16E-06,2660.322344,20,NA,0,0,1,0.25,100.25,https://www.class-central.com/mooc/5644/edx-introduction-to-marketing
classCentral-389,classCentral,The Civil War and Reconstruction - 1861 - 1865: A New Birth of Freedom,Columbia University,Arts and Humanities,History,edX,33,Introductory,10,7,2,4,FALSE,1,5,0,1,1,8.29E-07,0,1.000046265,4.10E-18,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/2297/edx-the-civil-war-and-reconstruction-1861-1865-a-new-birth-of-freedom
classCentral-390,classCentral,Greatest Unsolved Mysteries of the Universe,Australian National University,Physical Science and Engineering,Energy & Earth Sciences,edX,33,Intermediate,9,3,1,2,TRUE,1,5,0,1,1,8.35E-06,0,1.000167354,0,0,5,21,0,0,1,1,166,https://www.class-central.com/mooc/1598/edx-greatest-unsolved-mysteries-of-the-universe
classCentral-390,classCentral,Greatest Unsolved Mysteries of the Universe,Australian National University,Physical Science and Engineering,Energy & Earth Sciences,edX,33,Intermediate,9,3,1,3,TRUE,5,4.2,3,2,5,5.74E-06,0.100006395,0.214812241,1.53E-06,1467.238088,21,42,0.2,0,0.8,0,0,https://www.class-central.com/mooc/1598/edx-greatest-unsolved-mysteries-of-the-universe
classCentral-390,classCentral,Greatest Unsolved Mysteries of the Universe,Australian National University,Physical Science and Engineering,Energy & Earth Sciences,edX,33,Intermediate,9,3,1,4,FALSE,9,4.666666667,2,5,7,3.35E-06,0.047620185,0.174649439,5.47E-18,19.36363636,42,NA,0,0.111111111,0.888888889,0,81.11111111,https://www.class-central.com/mooc/1598/edx-greatest-unsolved-mysteries-of-the-universe
classCentral-391,classCentral,Circuits and Electronics 3: Applications,Massachusetts Institute of Technology,Physical Science and Engineering,Electronics,edX,30,Intermediate,7,9,3,4,TRUE,4,5,3,1,4,3.35E-06,1.14E-06,0.500046265,0.000141977,1460,20,NA,0,0,1,0,358,https://www.class-central.com/mooc/4558/edx-circuits-and-electronics-3-applications
classCentral-392,classCentral,The Science of Happiness,"University of California, Berkeley",Social Sciences,Social Sciences,edX,30,Introductory,8,4.5,2,2,TRUE,4,4.75,0,1,1,2.56E-05,0,1.000167354,0,0,19,68,0,0,1,5.25,275.5,https://www.class-central.com/mooc/1781/edx-the-science-of-happiness
classCentral-392,classCentral,The Science of Happiness,"University of California, Berkeley",Social Sciences,Social Sciences,edX,30,Introductory,8,4.5,2,3,TRUE,16,4.25,6,5,11,5.74E-06,0.036370032,0.15171228,0.002783694,5335.15471,68,51,0.1875,0,0.8125,1.375,98.5,https://www.class-central.com/mooc/1781/edx-the-science-of-happiness
classCentral-392,classCentral,The Science of Happiness,"University of California, Berkeley",Social Sciences,Social Sciences,edX,30,Introductory,8,4.5,2,4,TRUE,11,4.636363636,0,3,3,3.35E-06,1.14E-06,0.333379598,4.10E-18,0,51,NA,0,0.090909091,0.909090909,0,157.6363636,https://www.class-central.com/mooc/1781/edx-the-science-of-happiness
classCentral-393,classCentral,Solar Energy,Delft University of Technology,Physical Science and Engineering,Electronics,edX,33,Introductory,8,8,1,2,TRUE,1,5,0,0,0,8.33E-06,0,0,0,0,5,10,0,0,1,0,0,https://www.class-central.com/mooc/907/edx-solar-energy
classCentral-393,classCentral,Solar Energy,Delft University of Technology,Physical Science and Engineering,Electronics,edX,33,Introductory,8,8,1,3,TRUE,2,5,0,1,1,5.73E-06,0,1.000021708,0,0,10,13,0,0,1,0.5,128,https://www.class-central.com/mooc/907/edx-solar-energy
classCentral-393,classCentral,Solar Energy,Delft University of Technology,Physical Science and Engineering,Electronics,edX,33,Introductory,8,8,1,4,TRUE,3,4.333333333,1,3,4,3.35E-06,1.14E-06,0.250046265,7.09E-05,2384.738636,13,NA,0,0,1,0,0,https://www.class-central.com/mooc/907/edx-solar-energy
classCentral-394,classCentral,Terrorism and Counterterrorism,Georgetown University,Social Sciences,Law,edX,30,Introductory,7,9,2,3,TRUE,1,5,1,1,2,5.72E-06,6.40E-06,0.500021708,0.000150106,526.0432734,5,20,0,0,1,0,0,https://www.class-central.com/mooc/1566/edx-terrorism-and-counterterrorism
classCentral-394,classCentral,Terrorism and Counterterrorism,Georgetown University,Social Sciences,Law,edX,30,Introductory,7,9,2,4,TRUE,4,5,1,2,3,3.35E-06,1.14E-06,0.333379598,4.10E-18,551,20,NA,0,0,1,0.25,0,https://www.class-central.com/mooc/1566/edx-terrorism-and-counterterrorism
classCentral-395,classCentral,"Discrete Time Signals and Systems, Part 1: Time Domain",Rice University,Physical Science and Engineering,Engineering,edX,21,Advanced,5,8,1,3,FALSE,4,4.75,1,6,7,5.71E-06,6.40E-06,0.183695177,0,33.83362978,19,0,0,0,1,1.5,616,https://www.class-central.com/mooc/1236/edx-discrete-time-signals-and-systems-part-1-time-domain
